contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,T,Expiry,Moneyness
SPY260220C00780000,2026-02-05 15:48:52+00:00,780.0,0.02,0.01,0.02,0.0,0.0,80.0,5017,0.2148516015625,False,REGULAR,USD,0.03561643835616438,2026-02-20,1.1329716257964455
SPY260227C00485000,2025-11-14 16:56:55+00:00,485.0,196.05,208.62,211.99,0.0,0.0,1.0,2,1.0883834643554686,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7044759468093283
SPY260227C00495000,2025-11-05 15:18:54+00:00,495.0,189.6,198.71,201.99,0.0,0.0,3.0,0,1.0402880017089848,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7190012240631289
SPY260227C00500000,2026-02-04 21:00:00+00:00,500.0,187.92,189.17,189.46,0.0,0.0,2.0,480,0.6562534375000001,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7262638626900292
SPY260227C00505000,2026-02-03 14:53:02+00:00,505.0,181.51,182.77,185.49,-10.710007,-5.5717444,1.0,2,0.6140175317382813,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7335265013169295
SPY260227C00510000,2026-02-05 20:42:22+00:00,510.0,170.94,177.7,180.41,0.0,0.0,2.0,32,0.585941640625,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7407891399438298
SPY260227C00515000,2026-01-08 16:38:20+00:00,515.0,177.09,172.74,175.55,0.0,0.0,1.0,3,0.5820354296875,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7480517785707301
SPY260227C00520000,2026-02-02 18:43:11+00:00,520.0,178.13,167.76,170.57,0.0,0.0,1.0,11,0.5678754150390625,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7553144171976304
SPY260227C00525000,2026-01-29 18:23:57+00:00,525.0,167.69,164.12,164.41,0.0,0.0,175.0,177,0.5632367895507813,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7625770558245307
SPY260227C00530000,2026-02-03 14:36:00+00:00,530.0,168.16,159.44,159.71,0.0,0.0,1.0,183,0.5778850805664062,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.769839694451431
SPY260227C00535000,2026-01-27 15:51:53+00:00,535.0,163.4,152.84,155.63,0.0,0.0,1.0,22,0.5258836474609375,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7771023330783312
SPY260227C00540000,2026-01-27 17:57:45+00:00,540.0,158.01,148.01,150.6,0.0,0.0,1.0,5,0.5168505346679688,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7843649717052316
SPY260227C00545000,2026-02-03 17:50:19+00:00,545.0,145.06,143.12,145.91,0.0,0.0,1.0,3,0.5200243310546875,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7916276103321318
SPY260227C00550000,2026-02-06 15:16:43+00:00,550.0,135.2,139.23,139.53,6.199997,4.806199,1.0,1689,0.5041553491210937,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.7988902489590322
SPY260227C00555000,2026-02-04 17:27:02+00:00,555.0,131.77,133.05,135.74,0.0,0.0,1.0,7,0.5672040350341796,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8061528875859324
SPY260227C00560000,2026-01-30 15:20:30+00:00,560.0,135.14,129.39,129.68,0.0,0.0,3.0,373,0.48169463623046876,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8134155262128328
SPY260227C00565000,2026-01-30 16:54:47+00:00,565.0,128.54,123.01,125.72,0.0,0.0,1.0,5,0.5280808911132813,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.820678164839733
SPY260227C00570000,2026-02-05 14:30:01+00:00,570.0,113.09,118.41,121.2,0.0,0.0,1.0,36,0.5325364129638672,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8279408034666333
SPY260227C00575000,2026-02-03 16:10:02+00:00,575.0,119.04,114.24,114.54,0.0,0.0,1.0,303,0.4200497448730469,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8352034420935336
SPY260227C00580000,2026-02-06 16:58:52+00:00,580.0,108.85,109.55,109.85,8.239998,8.190039,1.0,501,0.42407802490234375,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8424660807204339
SPY260227C00581000,2026-02-06 16:58:52+00:00,581.0,107.87,107.35,109.9,-4.579994,-4.072916,1.0,76,0.47632359619140624,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8439186084458139
SPY260227C00582000,2026-02-02 14:42:25+00:00,582.0,112.65,106.18,108.88,0.0,0.0,2.0,4,0.471684970703125,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.845371136171194
SPY260227C00583000,2026-01-30 15:42:15+00:00,583.0,112.95,105.07,107.87,0.0,0.0,2.0,29,0.4674125524902344,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.846823663896574
SPY260227C00584000,2025-11-11 15:32:18+00:00,584.0,106.29,110.81,114.24,0.0,0.0,19.0,20,0.6532627447509767,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8482761916219541
SPY260227C00585000,2026-01-09 20:51:16+00:00,585.0,113.42,103.14,105.94,0.0,0.0,10.0,11,0.4630180651855469,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8497287193473342
SPY260227C00586000,2026-01-02 15:36:24+00:00,586.0,102.7,103.15,103.42,0.0,0.0,3.0,104,0.3745179736328125,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8511812470727143
SPY260227C00587000,2025-11-10 20:17:51+00:00,587.0,105.68,107.89,111.44,0.0,0.0,19.0,73,0.6429479064941408,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8526337747980943
SPY260227C00588000,2026-02-04 17:40:00+00:00,588.0,96.91,101.41,101.71,0.0,0.0,5.0,115,0.387701435546875,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8540863025234744
SPY260227C00589000,2026-01-05 16:01:33+00:00,589.0,103.3,98.98,102.44,0.0,0.0,10.0,14,0.4688773815917969,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8555388302488545
SPY260227C00590000,2026-02-03 17:46:08+00:00,590.0,100.13,97.93,101.54,0.0,0.0,1.0,40,0.4688773815917969,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8569913579742344
SPY260227C00591000,2026-01-29 14:57:48+00:00,591.0,104.58,96.86,100.0,0.0,0.0,2.0,24,0.44287666503906253,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8584438856996145
SPY260227C00592000,2026-02-03 20:13:12+00:00,592.0,97.05,96.01,99.38,0.0,0.0,1.0,3,0.4547173669433594,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8598964134249946
SPY260227C00593000,2026-02-03 18:47:09+00:00,593.0,95.11,94.92,98.43,0.0,0.0,3.0,7,0.4528252960205078,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8613489411503746
SPY260227C00594000,2026-02-03 18:47:09+00:00,594.0,94.13,94.42,97.23,0.0,0.0,3.0,18,0.4409235595703125,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8628014688757547
SPY260227C00595000,2026-02-05 20:34:35+00:00,595.0,85.02,93.04,96.33,0.0,0.0,1.0,52,0.44110666320800784,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8642539966011348
SPY260227C00596000,2026-01-08 17:25:22+00:00,596.0,98.08,92.25,95.01,0.0,0.0,2.0,20,0.42426112854003906,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8657065243265148
SPY260227C00597000,2025-12-01 14:44:53+00:00,597.0,91.31,98.19,101.49,0.0,0.0,1.0,13,0.6002237243652344,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8671590520518949
SPY260227C00598000,2026-01-14 19:34:04+00:00,598.0,94.65,90.24,93.05,0.0,0.0,7.0,98,0.4182797430419921,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.868611579777275
SPY260227C00599000,2026-01-30 15:12:19+00:00,599.0,97.31,88.95,92.44,0.0,0.0,6.0,6,0.42981527221679694,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.870064107502655
SPY260227C00600000,2026-02-06 16:17:51+00:00,600.0,88.84,88.31,90.01,3.0999985,3.6155803,1.0,84,0.36340968627929693,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.871516635228035
SPY260227C00601000,2025-12-22 15:32:24+00:00,601.0,89.83,91.25,94.5,0.0,0.0,1.0,22,0.5015918981933594,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8729691629534151
SPY260227C00602000,2026-02-04 15:31:31+00:00,602.0,82.15,86.5,89.31,-7.239998,-8.099338,1.0,5,0.41321387573242185,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8744216906787952
SPY260227C00603000,2026-01-20 17:53:05+00:00,603.0,82.24,85.27,88.08,0.0,0.0,4.0,8,0.40039662109375,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8758742184041752
SPY260227C00604000,2026-01-30 15:42:02+00:00,604.0,92.11,84.38,87.05,0.0,0.0,2.0,55,0.3954528228759766,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8773267461295553
SPY260227C00605000,2026-02-05 15:04:37+00:00,605.0,77.34,83.01,86.52,0.0,0.0,1.0,49,0.40930766479492187,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8787792738549354
SPY260227C00606000,2026-01-26 20:34:50+00:00,606.0,91.24,82.37,85.18,0.0,0.0,2.0,19,0.39282833740234374,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8802318015803154
SPY260227C00607000,2026-01-29 19:08:53+00:00,607.0,86.32,81.2,84.51,0.0,0.0,1.0,4,0.40112903564453123,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8816843293056955
SPY260227C00608000,2026-02-05 14:32:03+00:00,608.0,74.51,80.37,83.18,0.0,0.0,1.0,1,0.38513798461914056,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8831368570310756
SPY260227C00609000,2026-01-13 15:09:13+00:00,609.0,89.22,79.6,82.19,0.0,0.0,26.0,1,0.3816590155029296,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8845893847564555
SPY260227C00610000,2026-02-05 14:49:02+00:00,610.0,75.4,78.59,81.19,0.0,0.0,2.0,42,0.37781383911132804,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8860419124818356
SPY260227C00611000,2026-01-20 15:10:03+00:00,611.0,75.34,77.68,80.47,0.0,0.0,1.0,5,0.38403936279296874,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8874944402072157
SPY260227C00612000,2026-02-02 15:10:47+00:00,612.0,85.03,76.68,79.5,0.0,0.0,1.0,11,0.3811097045898437,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8889469679325958
SPY260227C00613000,2026-02-03 14:37:28+00:00,613.0,85.0,75.75,78.51,0.0,0.0,1.0,4,0.37756970092773434,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8903994956579758
SPY260227C00614000,2025-12-30 20:44:26+00:00,614.0,79.81,78.63,81.44,0.0,0.0,1.0,7,0.4857229162597656,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8918520233833559
SPY260227C00615000,2026-02-05 16:48:04+00:00,615.0,67.38,73.37,76.55,0.0,0.0,4.0,23,0.3711000390625,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.893304551108736
SPY260227C00616000,2026-01-30 15:05:07+00:00,616.0,79.1,72.57,76.0,0.0,0.0,2.0,13,0.38184211914062494,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.894757078834116
SPY260227C00617000,2026-01-13 15:21:39+00:00,617.0,80.79,71.52,74.33,0.0,0.0,1.0,2,0.3557193334960937,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8962096065594961
SPY260227C00618000,2026-01-29 20:29:51+00:00,618.0,76.97,70.8,73.62,0.0,0.0,1.0,4,0.36157864990234373,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8976621342848761
SPY260227C00619000,2026-01-30 15:12:49+00:00,619.0,77.76,69.87,72.44,0.0,0.0,2.0,13,0.3516300189208984,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.8991146620102561
SPY260227C00620000,2026-02-06 15:02:51+00:00,620.0,66.69,69.06,71.88,5.220001,8.491949,5.0,75,0.3619448571777344,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9005671897356362
SPY260227C00621000,2026-01-30 17:31:41+00:00,621.0,73.31,67.82,70.41,0.0,0.0,1.0,2,0.3428410443115234,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9020197174610163
SPY260227C00622000,2026-01-29 16:10:57+00:00,622.0,67.97,66.81,69.52,0.0,0.0,4.0,13,0.3424748370361328,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9034722451863963
SPY260227C00623000,2026-01-30 20:57:27+00:00,623.0,71.79,65.88,68.67,0.0,0.0,2.0,4,0.3433293206787109,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9049247729117764
SPY260227C00624000,2026-01-29 16:10:53+00:00,624.0,66.07,64.95,67.76,0.0,0.0,2.0,72,0.3421086297607422,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9063773006371565
SPY260227C00625000,2026-02-06 15:35:38+00:00,625.0,63.75,65.17,65.47,7.2700005,12.871814,3.0,251,0.294379614868164,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9078298283625366
SPY260227C00626000,2026-01-20 16:02:16+00:00,626.0,63.76,62.83,65.55,0.0,0.0,2.0,7,0.3276434423828125,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9092823560879166
SPY260227C00627000,2026-01-29 16:10:57+00:00,627.0,63.23,61.74,64.99,0.0,0.0,52.0,56,0.3369817279052735,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9107348838132966
SPY260227C00628000,2026-01-30 21:08:56+00:00,628.0,66.36,62.33,62.63,0.0,0.0,1.0,105,0.28919167846679683,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9121874115386767
SPY260227C00629000,2026-01-30 16:56:39+00:00,629.0,65.38,60.07,62.65,0.0,0.0,2.0,6,0.31873239868164055,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9136399392640567
SPY260227C00630000,2026-02-05 18:59:01+00:00,630.0,52.3,60.37,60.67,0.0,0.0,9.0,143,0.2830882238769531,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9150924669894368
SPY260227C00631000,2026-02-02 15:31:50+00:00,631.0,66.6,58.2,61.01,0.0,0.0,2.0,8,0.3212348150634765,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9165449947148169
SPY260227C00632000,2026-02-04 15:05:08+00:00,632.0,58.83,57.4,60.19,0.0,0.0,2.0,13,0.32221136779785153,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.917997522440197
SPY260227C00633000,2026-02-03 19:07:20+00:00,633.0,55.37,56.1,58.91,0.0,0.0,4.0,16,0.31018756225585936,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.919450050165577
SPY260227C00634000,2026-01-29 16:16:43+00:00,634.0,57.97,55.19,57.9,0.0,0.0,10.0,11,0.30585410949707037,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9209025778909571
SPY260227C00635000,2026-02-05 16:17:04+00:00,635.0,47.58,54.19,56.9,0.0,0.0,104.0,119,0.301764794921875,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9223551056163372
SPY260227C00636000,2026-02-04 20:13:21+00:00,636.0,54.44,53.07,56.29,0.0,0.0,3.0,13,0.3082954913330078,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9238076333417171
SPY260227C00637000,2026-01-30 15:56:20+00:00,637.0,58.95,52.6,55.25,0.0,0.0,3.0,18,0.3030465203857422,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9252601610670972
SPY260227C00638000,2026-02-04 20:03:24+00:00,638.0,53.2,51.35,54.13,0.0,0.0,4.0,20,0.29566134033203123,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9267126887924773
SPY260227C00639000,2026-02-06 14:41:25+00:00,639.0,48.86,50.54,53.06,-3.869999,-7.3392735,5.0,27,0.28967995483398434,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9281652165178573
SPY260227C00640000,2026-02-06 14:48:15+00:00,640.0,49.24,49.43,52.28,6.2400017,14.511632,2.0,135,0.2912668530273437,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9296177442432374
SPY260227C00641000,2026-02-05 14:46:31+00:00,641.0,46.39,48.65,51.45,0.0,0.0,1.0,6,0.2913889221191405,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9310702719686175
SPY260227C00642000,2026-02-02 14:42:19+00:00,642.0,54.09,47.71,50.29,0.0,0.0,2.0,28,0.2830882238769531,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9325227996939975
SPY260227C00643000,2026-02-04 19:01:30+00:00,643.0,45.99,46.59,49.29,0.0,0.0,1.0,218,0.27887684020996095,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9339753274193776
SPY260227C00644000,2026-01-30 15:02:05+00:00,644.0,52.5,45.78,48.4,0.0,0.0,2.0,78,0.27735097656249996,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9354278551447577
SPY260227C00645000,2026-02-05 16:17:04+00:00,645.0,38.75,45.92,47.43,0.0,0.0,101.0,438,0.2738414901733398,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9368803828701376
SPY260227C00646000,2026-02-05 15:19:03+00:00,646.0,38.06,45.28,45.84,0.0,0.0,3.0,84,0.2547987118530274,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9383329105955177
SPY260227C00647000,2026-02-05 15:53:48+00:00,647.0,36.54,44.19,44.74,0.0,0.0,1.0,125,0.24805439453125,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9397854383208978
SPY260227C00648000,2026-02-05 17:23:56+00:00,648.0,37.57,43.19,43.81,0.0,0.0,1.0,29,0.24567404724121095,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9412379660462779
SPY260227C00649000,2026-01-29 16:10:47+00:00,649.0,42.96,42.27,42.89,0.0,0.0,6.0,23,0.24353783813476562,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9426904937716579
SPY260227C00650000,2026-02-05 21:08:24+00:00,650.0,33.1,41.3,41.71,0.0,0.0,18.0,733,0.23480989807128905,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.944143021497038
SPY260227C00651000,2026-02-05 17:00:01+00:00,651.0,35.78,40.47,41.05,0.0,0.0,1.0,140,0.2389602471923828,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9455955492224181
SPY260227C00652000,2026-02-05 20:26:41+00:00,652.0,32.47,39.6,40.12,0.0,0.0,1.0,58,0.23633576171874998,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9470480769477981
SPY260227C00653000,2026-02-02 15:11:45+00:00,653.0,45.64,38.85,39.4,0.0,0.0,1.0,158,0.23853300537109373,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9485006046731782
SPY260227C00654000,2026-02-03 20:47:55+00:00,654.0,39.57,37.73,38.28,0.0,0.0,1.0,40,0.23139196350097657,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9499531323985582
SPY260227C00655000,2026-02-06 14:58:53+00:00,655.0,35.0,36.98,37.29,5.2800007,17.765818,7.0,234,0.22724161437988277,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9514056601239382
SPY260227C00656000,2026-02-06 14:58:53+00:00,656.0,34.13,36.0,36.49,-7.1499977,-17.32073,6.0,249,0.22730264892578123,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9528581878493183
SPY260227C00657000,2026-02-05 20:49:48+00:00,657.0,28.01,35.26,35.75,0.0,0.0,2.0,118,0.22852333984375,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9543107155746984
SPY260227C00658000,2026-02-05 14:31:32+00:00,658.0,32.61,34.24,34.61,2.4800014,8.231005,1.0,63,0.22098557342529296,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9557632433000784
SPY260227C00659000,2026-02-05 15:00:54+00:00,659.0,33.5,33.23,33.62,4.870001,17.010134,1.0,620,0.2166826379394531,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9572157710254585
SPY260227C00660000,2026-02-06 17:10:02+00:00,660.0,32.85,32.52,32.82,8.009998,32.24637,221.0,1936,0.21631643066406248,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9586682987508386
SPY260227C00661000,2026-02-02 17:21:26+00:00,661.0,39.34,31.43,31.86,0.0,0.0,2.0,241,0.21253228881835937,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9601208264762187
SPY260227C00662000,2026-02-06 17:09:59+00:00,662.0,30.98,30.6,31.18,-0.39999962,-1.2746961,7.0,281,0.21436332519531248,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9615733542015987
SPY260227C00663000,2026-02-05 15:43:02+00:00,663.0,25.68,29.99,30.46,1.2000008,4.901964,6.0,212,0.21512625701904298,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9630258819269787
SPY260227C00664000,2026-02-06 15:46:27+00:00,664.0,28.38,28.88,29.27,4.5599995,19.143574,1.0,91,0.2066119378662109,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9644784096523588
SPY260227C00665000,2026-02-06 17:07:19+00:00,665.0,28.4,28.2,28.45,5.029999,21.523315,3.0,2265,0.20526917785644527,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9659309373777388
SPY260227C00666000,2026-02-05 20:22:46+00:00,666.0,21.6,27.18,27.68,0.0,0.0,1.0,428,0.20475038421630853,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9673834651031189
SPY260227C00667000,2026-02-04 17:27:20+00:00,667.0,24.94,26.46,26.81,0.0,0.0,2.0,138,0.2022174505615234,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.968835992828499
SPY260227C00668000,2026-02-06 15:26:28+00:00,668.0,24.59,25.46,25.82,3.17,14.7992525,8.0,612,0.19739572143554687,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.970288520553879
SPY260227C00669000,2026-02-06 17:09:59+00:00,669.0,25.03,24.69,25.14,4.4300003,21.504856,1.0,306,0.1981281359863281,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9717410482792591
SPY260227C00670000,2026-02-06 17:02:17+00:00,670.0,23.78,24.01,24.23,5.4000015,29.379768,25.0,1211,0.19458813232421873,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9731935760046392
SPY260227C00671000,2026-02-06 15:46:27+00:00,671.0,22.63,23.03,23.3,5.299999,30.582802,2.0,230,0.19059036956787112,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9746461037300193
SPY260227C00672000,2026-02-06 16:21:39+00:00,672.0,22.31,22.41,22.66,3.6599998,19.624666,2.0,368,0.1915364050292969,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9760986314553993
SPY260227C00673000,2026-02-06 14:30:04+00:00,673.0,20.38,21.63,21.83,4.0199986,24.572117,5.0,815,0.1890645059204102,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9775511591807793
SPY260227C00674000,2026-02-06 15:56:21+00:00,674.0,19.5,20.94,21.19,3.5,21.875,1.0,654,0.1896138168334961,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9790036869061594
SPY260227C00675000,2026-02-06 17:11:09+00:00,675.0,20.35,20.08,20.24,6.05,42.307693,156.0,1753,0.18488363952636716,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9804562146315394
SPY260227C00676000,2026-02-06 15:34:08+00:00,676.0,18.5,19.23,19.46,4.5,32.142857,36.0,888,0.1828389822387695,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9819087423569195
SPY260227C00677000,2026-02-06 17:01:30+00:00,677.0,18.15,18.51,18.68,4.4299994,32.288624,37.0,536,0.180672255859375,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9833612700822996
SPY260227C00678000,2026-02-06 16:55:28+00:00,678.0,17.43,17.56,17.78,4.92,39.328537,185.0,818,0.1764303549194336,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9848137978076796
SPY260227C00679000,2026-02-06 16:47:40+00:00,679.0,16.82,16.86,17.03,4.84,40.40067,190.0,1502,0.1744467321777344,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9862663255330597
SPY260227C00680000,2026-02-06 17:07:21+00:00,680.0,16.4,16.1,16.27,4.7199993,40.410954,720.0,2115,0.17212741943359378,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9877188532584398
SPY260227C00681000,2026-02-06 17:05:17+00:00,681.0,15.49,15.49,15.68,4.04,35.283844,66.0,906,0.17231052307128908,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9891713809838198
SPY260227C00682000,2026-02-06 17:08:00+00:00,682.0,15.0,14.67,14.85,4.3900003,41.376064,151.0,1147,0.16858741577148442,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9906239087091998
SPY260227C00683000,2026-02-06 16:50:46+00:00,683.0,14.01,14.11,14.24,4.01,40.100002,117.0,1040,0.1680686221313477,True,REGULAR,USD,0.0547945205479452,2026-02-27,0.9920764364345799
